Filename,Frame,Time (mins),Period,Period time (mins),Length (mm),Precision (mm),RMS (mm),Range (mm),Direction (deg),Horz. Dir. (deg),Vert. Dir. (deg),Mid X (mm),Mid Y (mm),Mid Z (mm),OpCode,TapeReader,Family,Genus,Species,Code,Number,Stage,Activity,Comment,,
GX010036_L.MP4,40948,22.7716,KAD_CAT_Transect 2,0.8347,190.353,6.994,4.041,4015.661,19.379,3.026,39.389,-377.737,-1277.813,-3788.145,KAD_CAT_1,Peter,Scaridae,Scarus,psittacus,37386024,1,AD,Passing,,,
GX010036_L.MP4,40948,22.7716,KAD_CAT_Transect 2,0.8347,,16.62,3.666,5314.195,18.133,,,58.655,-1655.803,-5049.312,KAD_CAT_1,Peter,Scaridae,Scarus,spinus,37386031,1,AD,Passing,,,
GX010036_L.MP4,40960,22.7783,KAD_CAT_Transect 2,0.8414,,7.241,8.673,3849.671,29.962,,,-1862.924,-477.241,-3334.924,KAD_CAT_1,Peter,Acanthuridae,Acanthurus,lineatus,37437010,1,AD,Passing,,,
GX010036_L.MP4,40960,22.7783,KAD_CAT_Transect 2,0.8414,,13.904,6.949,5092.914,20.671,,,-1736.793,-467.215,-4764.77,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,spilurus,,
GX010036_L.MP4,40960,22.7783,KAD_CAT_Transect 2,0.8414,,7.836,0.974,3865.731,25.203,,,-1569.092,-499.728,-3497.442,KAD_CAT_1,Peter,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,,,
GX010036_L.MP4,40968,22.7828,KAD_CAT_Transect 2,0.8458,,14.599,4.674,5335.172,22.348,,,-2015.431,-233.272,-4934.337,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,spilurus,,
GX010036_L.MP4,40997,22.7989,KAD_CAT_Transect 2,0.862,,15.095,1.9,5052.309,23.291,,,1419.23,-1408.622,-4639.763,KAD_CAT_1,Peter,Pomacentridae,Chromis,xanthura,37372057,1,AD,Passing,,,
GX010036_L.MP4,41004,22.8028,KAD_CAT_Transect 2,0.8659,174.261,8.511,9.943,2680.701,26.117,66.65,20.879,-1091.309,-449.005,-2406.989,KAD_CAT_1,Peter,Labridae,Bodianus,mesothorax,37384060,1,AD,Passing,,,
GX010036_L.MP4,41004,22.8028,KAD_CAT_Transect 2,0.8659,,6.361,0.258,3370.916,23.214,,,-1182.887,-606.995,-3097.646,KAD_CAT_1,Peter,Labridae,Bodianus,mesothorax,37384060,1,AD,Passing,,,
GX010036_L.MP4,41106,22.8595,KAD_CAT_Transect 2,0.9226,,16.82,1.829,5262.515,15.845,,,668.363,-1274.955,-5061.803,KAD_CAT_1,Peter,Acanthuridae,Acanthurus,nigrofuscus,37437014,1,AD,Passing,,,
GX010036_L.MP4,41106,22.8595,KAD_CAT_Transect 2,0.9226,229.556,10.332,1.465,4369.746,17.269,15.304,43.236,352.124,-1248.479,-4172.768,KAD_CAT_1,Peter,Scaridae,Scarus,spinus,37386031,1,AD,Passing,,,
GX010036_L.MP4,41116,22.8651,KAD_CAT_Transect 2,0.9281,107.629,7.937,11.081,2372.312,23.764,80.404,14.797,-716.61,-632.739,-2171.169,KAD_CAT_1,Peter,Labridae,Thalassoma,hardwicke,37384165,1,AD,Passing,,,
GX010036_L.MP4,41134,22.8751,KAD_CAT_Transect 2,0.9382,,7.066,3.443,3389.893,20.27,,,348.875,-1123.261,-3179.3,KAD_CAT_1,Peter,Zanclidae,Zanclus,cornutus,37437001,1,AD,Passing,,,
GX010036_L.MP4,41143,22.8801,KAD_CAT_Transect 2,0.9432,167.436,9.279,2.936,2603.003,23.253,77.941,14.615,-992.084,-268.064,-2391.555,KAD_CAT_1,Peter,Chaetodontidae,Heniochus,varius,37365078,1,AD,Passing,,,
GX010036_L.MP4,41169,22.8945,KAD_CAT_Transect 2,0.9576,,11.965,0.01,4534.2,10.991,,,-778.993,372.221,-4451.246,KAD_CAT_1,Peter,Acanthuridae,Acanthurus,nigrofuscus,37437014,1,AD,Passing,,,
GX010036_L.MP4,41169,22.8945,KAD_CAT_Transect 2,0.9576,,10.144,0.661,4183.954,17.101,,,-1080.251,586.558,-3999.31,KAD_CAT_1,Peter,Acanthuridae,Acanthurus,nigrofuscus,37437014,1,AD,Passing,,,
GX010036_L.MP4,41169,22.8945,KAD_CAT_Transect 2,0.9576,,5.939,4.562,3346.496,27.92,,,-1412.054,677.596,-2957.364,KAD_CAT_1,Peter,Acanthuridae,Acanthurus,lineatus,37437010,1,AD,Passing,,,
GX010036_L.MP4,41169,22.8945,KAD_CAT_Transect 2,0.9576,,14.555,5.069,5018.3,12.901,,,-996.855,508.717,-4891.914,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,,,
GX010036_L.MP4,41169,22.8945,KAD_CAT_Transect 2,0.9576,,14.601,0.314,4991.539,11.325,,,-758.054,618.61,-4894.705,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,spilurus,,
GX010036_L.MP4,41169,22.8945,KAD_CAT_Transect 2,0.9576,,11.394,0.645,4552.891,24.144,,,-1579.814,983.596,-4155.183,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,,,
GX010036_L.MP4,41169,22.8945,KAD_CAT_Transect 2,0.9576,,24.195,1.854,6533.569,17.311,,,-1674.325,984.452,-6238.19,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,,,
GX010036_L.MP4,41169,22.8945,KAD_CAT_Transect 2,0.9576,,16.216,0.444,5323.273,19.058,,,-1427.741,988.479,-5032.067,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,,,
GX010036_L.MP4,41169,22.8945,KAD_CAT_Transect 2,0.9576,,14.079,2.356,4996.905,20.876,,,-1501.185,954.886,-4669.442,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,spilurus,,
GX010036_L.MP4,41169,22.8945,KAD_CAT_Transect 2,0.9576,,7.684,6.747,3829.289,29.591,,,-1613.66,983.761,-3330.43,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,spilurus,,
GX010036_L.MP4,41169,22.8945,KAD_CAT_Transect 2,0.9576,,14.39,4.683,5080.064,20.111,,,-1561.261,780.397,-4770.796,KAD_CAT_1,Peter,Mullidae,Parupeneus,crassilabris,37355023,1,AD,Passing,,,
GX010036_L.MP4,41177,22.899,KAD_CAT_Transect 2,0.9621,302.098,14.596,7.822,3370.195,25.32,70.568,13.221,-1275.022,672.116,-3046.44,KAD_CAT_1,Peter,Acanthuridae,Acanthurus,lineatus,37437010,1,AD,Passing,measurement of point,,
GX010036_L.MP4,41179,22.9001,KAD_CAT_Transect 2,0.9632,,1.616,19.089,1583.46,26.278,,,-492.21,-500.023,-1419.525,KAD_CAT_1,Peter,Pomacentridae,Pomacentrus,callainus,temp_code_004,1,AD,Passing,,,
GX010036_L.MP4,41189,22.9057,KAD_CAT_Transect 2,0.9687,,8.05,12.681,3975.218,29.569,,,-1783.487,814.819,-3457.976,KAD_CAT_1,Peter,Acanthuridae,Acanthurus,nigrofuscus,37437014,1,AD,Passing,,,
GX010036_L.MP4,41189,22.9057,KAD_CAT_Transect 2,0.9687,,5.664,6.171,3310.368,28.906,,,-1492.54,575.216,-2898.273,KAD_CAT_1,Peter,Acanthuridae,Zebrasoma,scopas,37437036,1,AD,Passing,,,
GX010036_L.MP4,41189,22.9057,KAD_CAT_Transect 2,0.9687,,6.929,9.225,3652.124,28.443,,,-1585.681,713.159,-3211.702,KAD_CAT_1,Peter,Acanthuridae,Zebrasoma,scopas,37437036,1,AD,Passing,,,
GX010036_L.MP4,41302,22.9685,KAD_CAT_Transect 2,1.0316,301.538,22.302,12.874,4220.478,28.124,87.046,3.1,-1832.719,774.017,-3722.16,KAD_CAT_1,Peter,Acanthuridae,Acanthurus,sp,,1,AD,Passing,measurement of point,,
GX010036_L.MP4,41480,23.0675,KAD_CAT_Transect 2,1.1306,,9.391,3.016,4003.756,5.525,,,-258.223,-288.509,-3984.99,KAD_CAT_1,Peter,Chaetodontidae,Chaetodon,unimaculatus,37365061,1,AD,Passing,,,
GX010036_L.MP4,41480,23.0675,KAD_CAT_Transect 2,1.1306,,8.771,2.688,3868.918,4.482,,,-193.596,-234.52,-3856.948,KAD_CAT_1,Peter,Chaetodontidae,Chaetodon,unimaculatus,37365061,1,AD,Passing,,,
GX010036_L.MP4,41481,23.068,KAD_CAT_Transect 2,1.1311,177.436,10.469,7.832,3088.739,23.865,45.781,6.041,-1192.797,372.561,-2824.666,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,,,
GX010036_L.MP4,41485,23.0703,KAD_CAT_Transect 2,1.1334,158.945,14.595,1.139,3252.072,19.113,82.467,28.994,-1019.369,307.844,-3072.798,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,,,
GX010036_L.MP4,41485,23.0703,KAD_CAT_Transect 2,1.1334,189.306,10.356,6.925,2998.524,25.968,54.344,0.507,-1247.359,409.824,-2695.79,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,,,
GX010036_L.MP4,41485,23.0703,KAD_CAT_Transect 2,1.1334,,10.962,3.153,4669.576,26.589,,,-2017.919,541.782,-4176.052,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,spilurus,,
GX010036_L.MP4,41485,23.0703,KAD_CAT_Transect 2,1.1334,224.592,14.455,0.673,3602.394,21.99,53.06,25.887,-1287.948,400.902,-3340.316,KAD_CAT_1,Peter,Scaridae,Scarus,frenatus,37386016,1,AD,Passing,,,
GX010036_L.MP4,41485,23.0703,KAD_CAT_Transect 2,1.1334,122.899,7.519,0.63,2484.814,23.011,64.508,24.754,-961.17,140.093,-2287.099,KAD_CAT_1,Peter,Acanthuridae,Zebrasoma,scopas,37437036,1,AD,Passing,,,
GX010036_L.MP4,41614,23.142,KAD_CAT_Transect 2,1.2051,,21.882,2.546,6310.604,17.513,,,-1803.836,590.254,-6018.43,KAD_CAT_1,Peter,Acanthuridae,Acanthurus,lineatus,37437010,1,AD,Passing,,,
GX010036_L.MP4,41614,23.142,KAD_CAT_Transect 2,1.2051,201.614,11.354,3.852,2691.232,12.562,60.222,10.812,-518.775,-271.117,-2626.804,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,,,
GX010036_L.MP4,41614,23.142,KAD_CAT_Transect 2,1.2051,286.524,21.226,2.502,4294.445,12.459,56.914,42.048,-874.851,-304.899,-4193.32,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,C. spilurus,may have double measured,
GX010036_L.MP4,41614,23.142,KAD_CAT_Transect 2,1.2051,284.123,22.241,0.851,5029.123,13.711,28.619,20.072,-1191.699,28.044,-4885.811,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,C. spilurus,may have double measured,
GX010036_L.MP4,41614,23.142,KAD_CAT_Transect 2,1.2051,,6.387,1.621,3400.758,22.685,,,-1236.519,435.447,-3137.923,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,,,
GX010036_L.MP4,41614,23.142,KAD_CAT_Transect 2,1.2051,131.567,10.677,4.126,3908.643,11.654,21.806,27.586,-668.322,-420.347,-3828.073,KAD_CAT_1,Peter,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,,,
GX010036_L.MP4,41614,23.142,KAD_CAT_Transect 2,1.2051,,15.539,2.737,5147.204,10.222,,,-174.989,-899.466,-5064.982,KAD_CAT_1,Peter,Cirrhitidae,Paracirrhites,forsteri,37374010,1,AD,Passing,,,
GX010036_L.MP4,41614,23.142,KAD_CAT_Transect 2,1.2051,,13.082,6.59,4694.831,10.923,,,-397.032,-798.77,-4609.313,KAD_CAT_1,Peter,Cirrhitidae,Paracirrhites,forsteri,37374010,1,AD,Passing,,,
GX010036_L.MP4,41614,23.142,KAD_CAT_Transect 2,1.2051,,18.375,1.436,5630.793,9.037,,,-225.584,-858.409,-5560.402,KAD_CAT_1,Peter,Zanclidae,Zanclus,cornutus,37437001,1,AD,Passing,,,
GX010036_L.MP4,41679,23.1782,KAD_CAT_Transect 2,1.2412,,21.543,2.838,6205.767,25.438,,,-1816.91,1947.125,-5605.273,KAD_CAT_1,Peter,Caesionidae,Pterocaesio,sp,,1,AD,Passing,,,
GX010036_L.MP4,41679,23.1782,KAD_CAT_Transect 2,1.2412,,21.142,2.41,6177.314,25.437,,,-1934.714,1812.481,-5579.517,KAD_CAT_1,Peter,Caesionidae,Pterocaesio,sp,,1,AD,Passing,,,
GX010036_L.MP4,41679,23.1782,KAD_CAT_Transect 2,1.2412,,20.392,7.619,6084.922,25.834,,,-1964.939,1777.204,-5477.85,KAD_CAT_1,Peter,Caesionidae,Pterocaesio,sp,,1,AD,Passing,,,
GX010036_L.MP4,41679,23.1782,KAD_CAT_Transect 2,1.2412,,20.75,14.829,6163.091,26.584,,,-2050.73,1840.973,-5512.624,KAD_CAT_1,Peter,Caesionidae,Pterocaesio,sp,,1,AD,Passing,,,
GX010036_L.MP4,41679,23.1782,KAD_CAT_Transect 2,1.2412,,19.909,0.113,6052.558,26.724,,,-2069.145,1765.044,-5407.098,KAD_CAT_1,Peter,Caesionidae,Pterocaesio,sp,,1,AD,Passing,,,
GX010036_L.MP4,41679,23.1782,KAD_CAT_Transect 2,1.2412,,18.952,10.523,5866.714,25.559,,,-1915.705,1651.233,-5293.565,KAD_CAT_1,Peter,Caesionidae,Pterocaesio,sp,,1,AD,Passing,,,
GX010036_L.MP4,41679,23.1782,KAD_CAT_Transect 2,1.2412,,21.85,4.31,6338.212,26.244,,,-2156.8,1786.564,-5685.889,KAD_CAT_1,Peter,Caesionidae,Pterocaesio,sp,,1,AD,Passing,,,
GX010036_L.MP4,41679,23.1782,KAD_CAT_Transect 2,1.2412,,18.842,1.883,5946.836,27.396,,,-2204.44,1618.052,-5280.834,KAD_CAT_1,Peter,Caesionidae,Pterocaesio,sp,,1,AD,Passing,,,
GX010036_L.MP4,41679,23.1782,KAD_CAT_Transect 2,1.2412,,20.881,9.17,6217.953,26.299,,,-2186.987,1672.004,-5575.342,KAD_CAT_1,Peter,Caesionidae,Pterocaesio,sp,,1,AD,Passing,,,
GX010036_L.MP4,41679,23.1782,KAD_CAT_Transect 2,1.2412,,22.035,5.486,6354.999,25.295,,,-2146.31,1659.935,-5746.649,KAD_CAT_1,Peter,Caesionidae,Pterocaesio,sp,,1,AD,Passing,,,
GX010036_L.MP4,41679,23.1782,KAD_CAT_Transect 2,1.2412,,24.042,1.672,6639.844,24.886,,,-2238.368,1668.799,-6024.313,KAD_CAT_1,Peter,Caesionidae,Pterocaesio,sp,,1,AD,Passing,,,
GX010036_L.MP4,41679,23.1782,KAD_CAT_Transect 2,1.2412,,19.721,4.861,5979.136,24.815,,,-1942.477,1585.492,-5427.989,KAD_CAT_1,Peter,Caesionidae,Pterocaesio,sp,,1,AD,Passing,,,
GX010036_L.MP4,41679,23.1782,KAD_CAT_Transect 2,1.2412,,25.288,11.311,6723.07,23.691,,,-2005.769,1805.923,-6157.532,KAD_CAT_1,Peter,Caesionidae,Pterocaesio,sp,,1,AD,Passing,,,
GX010036_L.MP4,41679,23.1782,KAD_CAT_Transect 2,1.2412,,27.24,18.06,6968.589,23.592,,,-2036.329,1901.949,-6387.268,KAD_CAT_1,Peter,Caesionidae,Pterocaesio,sp,,1,AD,Passing,,,
GX010036_L.MP4,41679,23.1782,KAD_CAT_Transect 2,1.2412,,26.829,6.614,6934.404,24.082,,,-2085.041,1909.145,-6331.961,KAD_CAT_1,Peter,Caesionidae,Pterocaesio,sp,,1,AD,Passing,,,
GX010036_L.MP4,41679,23.1782,KAD_CAT_Transect 2,1.2412,,23.87,5.983,6517.682,23.858,,,-1897.582,1826.536,-5961.805,KAD_CAT_1,Peter,Caesionidae,Pterocaesio,sp,,1,AD,Passing,,,
GX010036_L.MP4,41679,23.1782,KAD_CAT_Transect 2,1.2412,,21.867,1.138,6205.326,23.35,,,-1702.332,1771.756,-5698.159,KAD_CAT_1,Peter,Caesionidae,Pterocaesio,sp,,1,AD,Passing,,,
GX010036_L.MP4,41679,23.1782,KAD_CAT_Transect 2,1.2412,,22.859,5.975,6385.601,24.916,,,-1855.308,1944.652,-5792.414,KAD_CAT_1,Peter,Caesionidae,Pterocaesio,sp,,1,AD,Passing,,,
GX010036_L.MP4,41679,23.1782,KAD_CAT_Transect 2,1.2412,,23.656,5.44,6438.912,23.107,,,-1687.357,1877.508,-5923.46,KAD_CAT_1,Peter,Caesionidae,Pterocaesio,sp,,1,AD,Passing,,,
GX010036_L.MP4,41679,23.1782,KAD_CAT_Transect 2,1.2412,,28.701,1.055,7084.634,21.922,,,-1822.236,1913.258,-6573.502,KAD_CAT_1,Peter,Caesionidae,Pterocaesio,sp,,1,AD,Passing,,,
GX010036_L.MP4,41679,23.1782,KAD_CAT_Transect 2,1.2412,,26.784,3.097,6828.12,21.879,,,-1694.628,1894.368,-6337.415,KAD_CAT_1,Peter,Caesionidae,Pterocaesio,sp,,1,AD,Passing,,,
GX010036_L.MP4,41679,23.1782,KAD_CAT_Transect 2,1.2412,,23.157,0.271,6347.485,20.543,,,-1615.668,1529.841,-5944.726,KAD_CAT_1,Peter,Caesionidae,Pterocaesio,sp,,1,AD,Passing,,,
GX010036_L.MP4,41679,23.1782,KAD_CAT_Transect 2,1.2412,,26.607,2.494,6732.878,20.337,,,-1187.965,2012.33,-6314.342,KAD_CAT_1,Peter,Scaridae,Scarus,oviceps,37386022,1,AD,Passing,,,
GX010036_L.MP4,41694,23.1865,KAD_CAT_Transect 2,1.2496,,18.447,0.337,5550.198,22.709,,,1138.419,-1818.25,-5118.854,KAD_CAT_1,Peter,Scaridae,Scarus,oviceps,37386022,1,AD,Passing,,,
GX010036_L.MP4,41817,23.2549,KAD_CAT_Transect 2,1.318,,10.283,0.651,4394.115,22.311,,,-1613.693,420.506,-4065.392,KAD_CAT_1,Peter,Acanthuridae,Acanthurus,nigrofuscus,37437014,1,AD,Passing,,,
GX010036_L.MP4,41817,23.2549,KAD_CAT_Transect 2,1.318,298.236,23.515,10.652,4227.83,25.674,79.232,2.013,-1736.989,581.395,-3810.432,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,,,
GX010036_L.MP4,41817,23.2549,KAD_CAT_Transect 2,1.318,,19.7,4.434,6014.506,16.756,,,-1703.073,322.39,-5759.331,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,C. spilurus,,
GX010036_L.MP4,41858,23.2777,KAD_CAT_Transect 2,1.3408,215.762,8.387,5.247,3652.254,15.207,24.197,44.556,-849.634,-442.64,-3524.365,KAD_CAT_1,Peter,Acanthuridae,Acanthurus,lineatus,37437010,1,AD,Passing,,,
GX010036_L.MP4,41879,23.2894,KAD_CAT_Transect 2,1.3525,112.563,8.843,8.191,3314.888,18.358,30.982,37.646,-497.414,-917.944,-3146.179,KAD_CAT_1,Peter,Chaetodontidae,Chaetodon,trifascialis,37365058,1,AD,Passing,,,
GX010036_L.MP4,41882,23.291,KAD_CAT_Transect 2,1.3541,229.959,12.427,8.307,4688.549,19.142,7.814,16.811,-1499.344,-340.13,-4429.308,KAD_CAT_1,Peter,Acanthuridae,Acanthurus,lineatus,37437010,1,AD,Passing,,,
GX010036_L.MP4,41894,23.2977,KAD_CAT_Transect 2,1.3608,322.93,19.138,6.115,4675.279,21.808,52.768,46.547,-1546.437,-790.713,-4340.684,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,C. spilurus,double check,
GX010036_L.MP4,41894,23.2977,KAD_CAT_Transect 2,1.3608,197.975,15.797,5.369,4357.75,21.113,43.769,43.24,-1473.666,-540.683,-4065.213,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,,,
GX010036_L.MP4,41901,23.3016,KAD_CAT_Transect 2,1.3647,255.693,5.508,3.69,4438.488,14.887,0.654,16.351,-419.945,-1060.182,-4289.502,KAD_CAT_1,Peter,Scaridae,Scarus,oviceps,37386022,1,AD,Passing,may have double sampled,,
GX010036_L.MP4,41996,23.3544,KAD_CAT_Transect 2,1.4175,272.618,23.558,10.544,4440.861,24.873,64.376,16.51,-1843.101,-303.11,-4028.939,KAD_CAT_1,Peter,Scaridae,Scarus,globiceps,37386018,1,AD,Passing,,,
GX010036_L.MP4,42104,23.4145,KAD_CAT_Transect 2,1.4776,,7.283,4.004,3694.153,27.017,,,-1487.743,774.329,-3291.474,KAD_CAT_1,Peter,Acanthuridae,Acanthurus,sp,,1,AD,Passing,,,
GX010036_L.MP4,42104,23.4145,KAD_CAT_Transect 2,1.4776,189.632,13.266,13.153,3548.177,26.984,48.672,10.372,-1318.853,923.322,-3161.908,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,,,
GX010036_L.MP4,42104,23.4145,KAD_CAT_Transect 2,1.4776,374.933,30.539,12.715,4964.818,27.179,71.793,7.878,-1971.338,1120.973,-4416.634,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,,,
GX010036_L.MP4,42110,23.4178,KAD_CAT_Transect 2,1.4809,,21.396,0.794,6375.42,28.513,,,-2436.324,1820.529,-5603.211,KAD_CAT_1,Peter,Acanthuridae,Acanthurus,lineatus,37437010,1,AD,Passing,,,
GX010036_L.MP4,42110,23.4178,KAD_CAT_Transect 2,1.4809,,22.831,4.214,6419.489,23.753,,,-2030.743,1597.172,-5876.646,KAD_CAT_1,Peter,Lutjanidae,Lutjanus,gibbus,37346028,1,AD,Passing,,,
GX010036_L.MP4,42149,23.4395,KAD_CAT_Transect 2,1.5026,153.268,3.617,13.024,1978.093,24.285,30.025,13.848,-759.397,-291.872,-1803.048,KAD_CAT_1,Peter,Holocentridae,Neoniphon,sammara,37261019,1,AD,Passing,,,
GX010036_L.MP4,42152,23.4412,KAD_CAT_Transect 2,1.5043,,12.189,0.151,4643.96,28.267,,,1635.628,-1472.659,-4089.298,KAD_CAT_1,Peter,Scaridae,Scarus,oviceps,37386022,1,AD,Passing,,,
GX010036_L.MP4,42191,23.4629,KAD_CAT_Transect 2,1.526,,7.064,5.928,3415.391,24.621,,,700.125,-1240.524,-3104.162,KAD_CAT_1,Peter,Mullidae,Parupeneus,crassilabris,37355023,1,AD,Passing,,,
GX010036_L.MP4,42205,23.4707,KAD_CAT_Transect 2,1.5338,278.886,23.178,7.977,4211.592,25.263,65.783,14.688,1393.87,-1134.826,-3808.779,KAD_CAT_1,Peter,Scaridae,Scarus,psittacus,37386024,1,AD,Passing,,,
GX010036_L.MP4,42257,23.4996,KAD_CAT_Transect 2,1.5627,274.014,14.346,5.408,3305.192,25.199,64.132,14.608,996.166,-993.979,-2990.645,KAD_CAT_1,Peter,Acanthuridae,Acanthurus,lineatus,37437010,1,AD,Passing,,,
GX010036_L.MP4,42257,23.4996,KAD_CAT_Transect 2,1.5627,196.841,15.985,6.289,4004.285,8.935,31.982,20.97,104.009,-613.186,-3955.69,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,C. spilurus,double check,
GX010036_L.MP4,42257,23.4996,KAD_CAT_Transect 2,1.5627,298.128,17.922,7.175,4211.731,5.998,37.266,34.595,-397.127,-189.64,-4188.676,KAD_CAT_1,Peter,Lutjanidae,Lutjanus,gibbus,37346028,1,AD,Passing,,,
GX010036_L.MP4,42257,23.4996,KAD_CAT_Transect 2,1.5627,266.425,13.157,3.269,5516.777,6.977,12.539,28.854,288.516,-604.792,-5475.93,KAD_CAT_1,Peter,Lutjanidae,Lutjanus,gibbus,37346028,1,AD,Passing,,,
GX010036_L.MP4,42257,23.4996,KAD_CAT_Transect 2,1.5627,80.491,4.307,3,3236.361,6.846,6.665,6.346,-384.038,-36.322,-3213.289,KAD_CAT_1,Peter,Pomacentridae,Pomacentrus,philippinus,37372123,1,AD,Passing,,,
GX010036_L.MP4,42267,23.5051,KAD_CAT_Transect 2,1.5682,317.545,19.741,17.937,4095.515,30.835,87.08,0.491,-1881.169,931.677,-3516.592,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,,,
GX010036_L.MP4,42267,23.5051,KAD_CAT_Transect 2,1.5682,,15.571,16.352,5180.704,7.277,,,165.316,-638.03,-5138.607,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,,,
GX010036_L.MP4,42295,23.5207,KAD_CAT_Transect 2,1.5838,230.695,6.318,3.205,3004.239,27.203,23.303,33.474,968.446,-973.794,-2671.945,KAD_CAT_1,Peter,Scaridae,Scarus,psittacus,37386024,1,AD,Passing,may have double sampled,,
GX010036_L.MP4,42306,23.5268,KAD_CAT_Transect 2,1.5899,205.257,18.296,6.517,3673.407,22.389,71.009,13.007,-1344.337,387.98,-3396.49,KAD_CAT_1,Peter,Labridae,Hemigymnus,fasciatus,37384124,1,AD,Passing,,,
GX010036_L.MP4,42332,23.5413,KAD_CAT_Transect 2,1.6044,134.949,2.85,6.865,3025.193,4.186,4.331,35.496,-96.591,-198.566,-3017.123,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,may have double sampled,,
GX010036_L.MP4,42332,23.5413,KAD_CAT_Transect 2,1.6044,,5.561,2.331,3018.949,5.529,,,-196.12,-216.556,-3004.779,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,,,
GX010036_L.MP4,42332,23.5413,KAD_CAT_Transect 2,1.6044,161.961,14.583,15.588,3543.655,29.753,76.036,9.144,-1655.016,594.645,-3076.493,KAD_CAT_1,Peter,Acanthuridae,Zebrasoma,scopas,37437036,1,AD,Passing,,,
GX010036_L.MP4,42349,23.5507,KAD_CAT_Transect 2,1.6138,,2.444,9.47,1982.399,21.943,,,-654.102,-348.833,-1838.578,KAD_CAT_1,Peter,Pomacentridae,Pomacentrus,moluccensis,37372118,1,AD,Passing,,,
GX010036_L.MP4,42384,23.5702,KAD_CAT_Transect 2,1.6333,,5.782,3.726,3039.544,13.108,,,160.03,-672.229,-2959.953,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,,,
GX010036_L.MP4,42392,23.5747,KAD_CAT_Transect 2,1.6377,273.851,8.213,6.132,6590.616,2.398,3.809,20.334,-167.637,-218.95,-6584.844,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,,,
GX010036_L.MP4,42392,23.5747,KAD_CAT_Transect 2,1.6377,206.937,12.992,3.679,4065.129,11.358,24.975,24.496,-673.58,-432.694,-3985.517,KAD_CAT_1,Peter,Scaridae,Scarus,spinus,37386031,1,AD,Passing,,,
GX010036_L.MP4,42404,23.5813,KAD_CAT_Transect 2,1.6444,270.73,23.088,19.401,3787.152,11.129,61.117,10.109,-725.859,-86.321,-3715.938,KAD_CAT_1,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,may have double measured,,
