"term","estimate","robust.se","t.value","p.value"
"(Intercept)",5.13999150351973,0.0696903519275821,73.754707234954,1.57522948191812e-79
"sedimnt",-0.168442000191286,0.116718361781843,-1.4431491122718,0.152611143678312
"NO_TK_AREA",0.000418240397276353,0.0718603173605214,0.00582018578039464,0.995369669689208
"grav_NC",-0.291368048692573,0.11196632888225,-2.60228277198398,0.0109038035456937
"Median_Depth",-0.115427603659204,0.0692460278009419,-1.66692021657933,0.099168303704899
"resid15LR",0.285455531902218,0.121371160078518,2.35192225004316,0.0209613079004525
"resid15BRIF",-0.0968218990544743,0.0855167200506384,-1.13219846361205,0.260697965908996
"transi15LR",-0.217685039506886,0.0843370486349259,-2.58113181609177,0.0115425225523673
