"r.squared","adj.r.squared","sigma","statistic","p.value","df","logLik","AIC","BIC","deviance","df.residual","nobs","Response","Predictor"
4.53178730954694e-05,-0.00808439498972491,0.0409667040057762,0.00557435100847433,0.940605270682144,1,223.015224673492,-440.030449346984,-431.545508135077,0.206427312962917,123,125,"FDis","sedimnt"
0.00546898628758137,-0.00261663171008042,0.0408554530025965,0.676384450658292,0.412426017290297,1,223.355141988691,-440.710283977382,-432.225342765475,0.205307668925826,123,125,"FDis","DESIG"
0.000419199298922643,-0.00770747387750892,0.0409590445978211,0.051583137382512,0.820708102019249,1,223.038597691463,-440.077195382925,-431.592254171018,0.206350130127054,123,125,"FDis","crypto5BROF"
0.00951532547907908,0.00146260454801472,0.0407722562439744,1.18162861479187,0.27915028857301,1,223.609947581665,-441.21989516333,-432.734953951423,0.20447235614459,123,125,"FDis","crypto5BRIF"
0.0103941854821205,0.00234860975433293,0.040754163557433,1.29191319972557,0.257905256429806,1,223.66542863579,-441.33085727158,-432.845916059673,0.204290927213718,123,125,"FDis","crypto5LR"
0.00034068251265718,-0.00778662901163019,0.0409606532268569,0.0419182298647096,0.838114134362922,1,223.033688527126,-440.067377054252,-431.582435842345,0.206366338870812,123,125,"FDis","crypto5BRin"
0.00886973924802096,0.000811769648411453,0.0407855415174476,1.10074121506374,0.296160598852156,1,223.56922408877,-441.13844817754,-432.653506965633,0.204605628815187,123,125,"FDis","crypto5BRout"
0.0139345268453291,0.00591773438065712,0.040681198683514,1.73816734145669,0.189820956366461,1,223.889424979136,-441.778849958272,-433.293908746365,0.203560070938288,123,125,"FDis","transi15BRIF"
8.75358758837763e-05,-0.00804183375114165,0.0409658391912449,0.0107678553073502,0.91752224836426,1,223.017863473954,-440.035726947908,-431.550785736001,0.206418597619082,123,125,"FDis","transi15BRin"
0.000838171907678036,-0.0072850949873815,0.0409504597408722,0.103181628586868,0.748589628639926,1,223.064799952878,-440.129599905756,-431.644658693849,0.206263638817622,123,125,"FDis","transi15BRout"
0.018944625851379,0.0109685658989512,0.0405777185436915,2.37518598962041,0.125845724125563,1,224.20779064069,-442.415581281379,-433.930640069472,0.202525802791958,123,125,"FDis","pare15BRout"
