"term","estimate","robust.se","t.value","p.value"
"(Intercept)",0.0838376172340424,0.00731992800673932,11.4533390433423,5.49534892062771e-19
"sedimnt",-0.0146292998750197,0.010185670526549,-1.436262820095,0.15455533130777
"NO_TK_AREA",0.0143601263040253,0.0106319713186692,1.35065510182572,0.180349256779237
"grav_NC",-0.0198289943964613,0.01410909702554,-1.40540492141824,0.163503191901606
"Median_Depth",0.00359447311445053,0.00814399153171162,0.441365035861609,0.660056454364676
"resid15LR",0.00335532582277553,0.00991229834817154,0.338501294545323,0.735810488092477
"resid15BRIF",-0.012796035871819,0.00762303433121305,-1.67860136998528,0.0968600452366573
"transi15LR",-0.018871127330701,0.00495789157878559,-3.80628076084782,0.000263624816171145
