"Response","term","estimate","std.error","statistic","p.value"
"biomass_kg_ha","(Intercept)",370.224594837698,36.2075076221734,10.2250781440414,8.27146677728652e-18
"biomass_kg_ha","Geomorphology1",-216.244162207957,84.799271362385,-2.550070993934,0.0120969218777975
"biomass_kg_ha","Geomorphology2",161.044286296996,123.546826593074,1.30350807655649,0.195027691765706
"biomass_kg_ha","Geomorphology3",-358.785588625284,107.098333683565,-3.35005761793977,0.00109610276877043
"biomass_kg_ha","Geomorphology4",369.42271778222,81.5671037328279,4.52906503818329,1.46634070497571e-05
"biomass_kg_ha","Geomorphology5",68.6323099730718,72.978537701764,0.940445124476821,0.348977772980454
"biomass_kg_ha","sedimnt",-72.0253808349466,36.6109906660708,-1.96731581212567,0.05157591229122
"biomass_kg_ha","NO_TK_AREA",18.9908005955386,47.6272677035625,0.398737981648234,0.69083216260808
"biomass_kg_ha","crypto5BROF",59.6946081623171,52.2935097287946,1.14152996178505,0.256041617650542
"biomass_kg_ha","crypto5BRIF",24.5243542722148,41.5928039670187,0.589629742002043,0.556605702590911
"biomass_kg_ha","crypto5BRin",-173.119418382925,51.4674680859878,-3.36366689135922,0.0010481329460406
"abundance_ind_250m2","(Intercept)",221.810501560671,13.5046300250419,16.4247744032501,7.92183665492672e-32
"abundance_ind_250m2","Geomorphology1",-100.832135001861,31.6283241059331,-3.18803281084837,0.0018492731410815
"abundance_ind_250m2","Geomorphology2",242.458180686654,46.0803378492066,5.26164069109203,6.77571580030273e-07
"abundance_ind_250m2","Geomorphology3",-184.741649391829,39.9453999371476,-4.62485416800214,9.96356468831191e-06
"abundance_ind_250m2","Geomorphology4",143.934696586784,30.4227943447695,4.73114648692782,6.45217361573555e-06
"abundance_ind_250m2","Geomorphology5",-31.5987565529718,27.2194419377087,-1.16088921386724,0.248112095792837
"abundance_ind_250m2","sedimnt",-16.093333596426,13.6551206162771,-1.17855667838206,0.241028885794792
"abundance_ind_250m2","NO_TK_AREA",-32.7805780371042,17.7639575789622,-1.84534205800661,0.0675829690518107
"abundance_ind_250m2","crypto5BROF",-5.59805781404532,19.5043665796489,-0.287015617307276,0.774621388083498
"abundance_ind_250m2","crypto5BRIF",-39.9473190157653,15.513230988998,-2.57504829549021,0.0113025140648512
"abundance_ind_250m2","crypto5BRin",-67.1514578715574,19.1962706209933,-3.49815123975798,0.000669033679086117
