"","Sum Sq","Mean Sq","NumDF","DenDF","F value","Pr(>F)"
"sedimnt",0.00182587109526687,0.00182587109526687,1,3.94129743056109,0.238728603818674,0.651063430473388
"NO_TK_AREA",0.00592497704461553,0.00592497704461553,1,5.04323365621485,0.774677632602548,0.418733618906318
"grav_NC",0.00280576195719016,0.00280576195719016,1,2.61803482714658,0.366847164854021,0.593152497107049
"Median_Depth",0.0500896972326576,0.0500896972326576,1,84.9657598182121,6.54911703079712,0.0122647299083689
"resid15LR",0.0541559594007585,0.0541559594007585,1,7.47068769354239,7.08077180788835,0.0305618087618615
"resid15BRIF",0.0718164301067908,0.0718164301067908,1,33.227406620458,9.3898392581376,0.0043088373316032
"transi15LR",0.0591397801663149,0.0591397801663149,1,6.03780251454908,7.73239534041922,0.0317564346894626
