"","Sum Sq","Mean Sq","NumDF","DenDF","F value","Pr(>F)"
"sedimnt",0.00860861145049529,0.00860861145049529,1,0.855048295378156,1.06629613402271,0.51173340671413
"NO_TK_AREA",0.0038056931756115,0.0038056931756115,1,0.578954112525738,0.471387975141762,0.673246807926594
"grav_NC",1.12278479361792e-05,1.12278479361792e-05,1,0.524581495907481,0.00139072496378658,0.979625629244163
"Median_Depth",0.0104519744441038,0.0104519744441038,1,35.3490254169874,1.29462225200219,0.262851401375918
"resid15LR",0.000138422725145841,0.000138422725145841,1,1.97637758941957,0.017145577719785,0.907931634736115
"resid15BRIF",0.0169618152706879,0.0169618152706879,1,0.403952689415761,2.10095648446317,0.558736704943393
"transi15LR",0.00194153871623532,0.00194153871623532,1,3.85473288958163,0.240486545255569,0.650453069790724
