"","Neoglyphidodon carlsoni","Acanthurus triostegus","Ctenochaetus striatus","Chaetodon auriga","Chrysiptera taupou","Chaetodon baronessa","Chaetodon bennetti","Chaetodon citrinellus","Acanthurus mata","Acanthurus lineatus","Naso hexacanthus","Naso lituratus","Naso unicornis","Halichoeres hortulanus","Bodianus loxozonus","Cirrhilabrus punctatus","Aulostomus chinensis","Lutjanus biguttatus","Lutjanus bohar","Lutjanus monostigma","Gnathodentex aureolineatus","Lethrinus semicinctus","Lethrinus harak","Macolor macularis","Monotaxis grandoculis","Macolor niger","Pterocaesio trilineata","Carangoides orthogrammus","Plectorhinchus vittatus","Lutjanus fulvus","Lutjanus gibbus","Chaetodon ephippium","Stegastes albifasciatus","Stegastes fasciolatus","Stegastes nigricans","Amphiprion chrysopterus","Siganus punctatus","Siganus doliatus","Siganus uspi","Acanthurus thompsoni","Acanthurus nigrofuscus","Acanthurus leucocheilus","Acanthurus auranticavus","Acanthurus blochii","Plectropomus leopardus","Halichoeres prosopeion","Labropsis australis","Anampses caeruleopunctatus","Anampses meleagrides","Anampses neoguinaicus","Anampses twistii","Sargocentron caudimaculatum","Neoniphon sammara","Scarus globiceps","Scarus dimidiatus","Scarus spinus","Scarus schlegeli","Chlorurus bleekeri","Chromis atripes","Dascyllus aruanus","Dascyllus trimaculatus","Dascyllus reticulatus","Pterois volitans","Synodus variegatus","Chromis atripectoralis","Centropyge bicolor","Centropyge flavissima","Labroides dimidiatus","Amblyglyphidodon curacao","Chrysiptera rollandi","Bodianus mesothorax","Hipposcarus longiceps","Scarus altipinnis","Scarus forsteni","Scarus frenatus","Scarus niger","Scarus oviceps","Scarus psittacus","Scarus rubroviolaceus","Chaetodon kleinii","Chaetodon lineolatus","Chaetodon lunula","Chaetodon lunulatus","Chaetodon mertensii","Forcipiger flavissimus","Forcipiger longirostris","Heniochus acuminatus","Heniochus chrysostomus","Heniochus monoceros","Heniochus singularius","Heniochus varius","Cheilinus chlorourus","Cheilinus fasciatus","Cheilinus trilobatus","Epibulus insidiator","Coris aygula","Coris gaimard","Gomphosus varius","Halichoeres margaritaceus","Halichoeres trimaculatus","Hemigymnus fasciatus","Hemigymnus melapterus","Hologymnosus doliatus","Stethojulis bandanensis","Thalassoma amblycephalum","Thalassoma hardwicke","Thalassoma lunare","Thalassoma lutescens","Thalassoma quinquevittatum","Labroides bicolor","Centropyge heraldi","Chromis margaritifer","Chromis ternatensis","Chromis viridis","Chromis weberi","Chromis xanthura","Abudefduf sexfasciatus","Amblyglyphidodon aureus","Amblyglyphidodon leucogaster","Chrysiptera biocellata","Chrysiptera glauca","Chrysiptera brownriggii","Neopomacentrus violascens","Plectroglyphidodon dickii","Plectroglyphidodon johnstonianus","Pomacentrus brachialis","Pomacentrus coelestis","Pomacentrus moluccensis","Pomacentrus philippinus","Pomacentrus vaiuli","Priacanthus hamrur","Kyphosus cinerascens","Paracirrhites arcatus","Cantherhines dumerilii","Sufflamen chrysopterum","Scolopsis trilineata","Scolopsis bilineata","Ctenochaetus cyanocheilus","Zanclus cornutus","Zebrasoma scopas","Paracirrhites forsteri","Mulloidichthys flavolineatus","Mulloidichthys vanicolensis","Parupeneus barberinoides","Parupeneus barberinus","Parupeneus cyclostomus","Parupeneus multifasciatus","Ctenochaetus binotatus","Balistapus undulatus","Balistoides viridescens","Pseudobalistes flavimarginatus","Sufflamen bursa","Plagiotremus rhinorhynchos","Parupeneus crassilabris","Pomacentrus callainus","Pomacentrus spilotoceps","Amblyglyphidodon orbicularis","Thalassoma nigrofasciatum","Cephalopholis argus","Arothron nigropunctatus","Amphiprion barberi","Scarus tricolor","Cephalopholis urodeta","Pomacanthus imperator","Sargocentron spiniferum","Chaetodon oxycephalus","Chaetodon pelewensis","Chaetodon plebeius","Chaetodon rafflesii","Oxymonacanthus longirostris","Pseudanthias squamipinnis","Pygoplites diacanthus","Canthigaster solandri","Pomacentrus nigromarginatus","Stethojulis trilineata","Abudefduf vaigiensis","Chaetodon semeion","Coris dorsomacula","Amanses scopas","Arothron manilensis","Myripristis kuntee","Myripristis violacea","Epinephelus merra","Plectropomus laevis","Heniochus diphreutes","Chaetodon trifascialis","Chaetodon ulietensis","Chaetodon unimaculatus","Chaetodon vagabundus","Helcogramma striatum","Caesio caerulaurea","Caesio teres","Gymnocaesio gymnoptera","Pterocaesio tile","Cetoscarus ocellatus","Chlorurus spilurus","Oxycheilinus digrammus","Plagiotremus flavus","Thalassoma sp","Chaetodon sp","Oxycheilinus sp","Acanthurus sp","Pomacentrus maafu","Scarus sp","Stethojulis sp","Cephalopholis sp","Chromis sp","Pomacentrus sp","Ctenochaetus sp","Halichoeres sp","Siganus sp","Stegastes lacrymatus","Chlorurus sp","Neoglyphidodon sp","Plectroglyphidodon fasciolatus","Pterocaesio sp","Zebrasoma velifer","Plectropomus sp","Cirrhilabrus sp","Lethrinus sp","Naso sp","Cheilinus sp","Chrysiptera sp","Stegastes sp","Arothron sp","Lutjanus sp","Taeniamia kagoshimana","Pseudanthias sp"
"Kadavu",29.1534953168026,0,4903.21260850712,0,0,577.699116333432,0,10.8840277329697,0,0,0,0,0,438.768263612746,574.45409976918,0,0,0,0,1227.50538553601,1279.26868942917,0,0,0,12780.7445020756,0,0,0,0,0,0,0,0,0,476.682097092841,0,785.435166697861,162.294716983716,75.1096190966811,163.996757366342,2306.99114186329,18.6135071091875,315.312241259398,3578.64277978454,0,0,33.9237719305805,0,0,0,0,0,27.3408185551828,0,3798.57896153531,0,6664.62022644379,1441.09131167206,0,297.046005668439,284.190987167065,180.760003253741,0,19.2544479855863,0,1020.82418486475,129.302226968117,0,0,0,46.4367988356863,0,0,73.7648154352783,0,0,0,326.079068435629,0,0,0,0,266.499224118363,840.781475502042,274.512283331597,71.3315051091583,0,0,0,0,0,29.8171912785639,1825.52159280697,0,0,0,0,594.158509584933,0,10.3114100926577,2565.74773621806,0,0,153.091494117042,0,59.0211002507429,136.895353724548,74.3602521713567,21.2504559738011,0,792.67520978591,0,657.224511325663,1356.87812416852,0,139.544057139197,0,0,0,0,216.815001561729,0,5.40852820653146,0,12.3984541244253,10.518463763573,9.12150358578242,234.23227344202,126.147239532429,25.382896316596,0,0,0,0,0,90.4008618375724,1439.74246694068,0,810.496084686193,2715.32122193807,0,23126.6577213289,31.3790152685725,220.747119369363,899.773509001343,31.2203347871128,1162.94918454188,0,672.661880014633,0,0,0,0,31.5052966515703,43.1175087924789,0,1347.79965148908,0,0,0,73.1672948972725,0,0,0,0,22.182019773784,15.7796617793183,16.9079250318854,0,0,0,565.547230155067,0,0,0,0,0,0,0,132.439711512442,400.433777076554,0,0,0,0,27.7658289599988,59.856620764863,79.6785147894622,34.5595282109639,0,0,320.273281222184,0,0,0,11304.6379169402,210.11977050886,14.2380276794095,566.205337832626,39.8195424711434,84.222185773427,4376.33475023766,327.503817379784,1492.38386060895,525.979488910815,29.5431337728468,4.63699263945873,46.5239933983016,97.486480581922,11.582913172075,16.4943764862544,180.044589393616,318.929808941956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kadavu_Ono",0,0,19463.597547931,49.1528578533488,5.74914617770912,322.513675975933,0,35.5732645249195,71.3662076943758,28833.0307842133,0,0,0,1522.79858002485,227.551785978732,31.7360133723319,0,5.13693263717386,676.715558169723,0,0,0,0,0,1231.70485775979,335.195954598306,0,0,0,0,2784.49728855835,258.362289693464,0,0,296.838298303725,353.080601084892,159.08618866796,0,392.943807830307,50.5842537462432,10687.3340848863,0,1021.11721513766,2969.99843888955,531.555134419783,15.2167949947173,5.46898022287131,0,0,15.4524118806433,73.6711849197944,68.8052988553798,392.870884897675,9924.57762238861,9496.43233230247,1726.61833111345,14256.6096773363,513.491972462523,184.982659024227,89.1711805899632,1864.54976128758,665.771071856655,0,19.2544479855863,0,1184.05989628718,67.2377754845401,87.0349670842617,0,0,195.768345891341,0,710.693352834736,0,11732.470490876,257.457819495887,41651.3194855158,9315.56215818785,0,66.195602124276,38.9088431905086,0,239.478337196978,30.0800228869879,378.468202087032,227.932504621255,0,8.63239381602825,123.293763937632,0,2654.11222564163,379.792752615698,0,50.9178308314108,0,0,0,111.482920404114,0,20.6228201853154,2965.1166389555,145.716826804444,32.9422180981221,40.5574208546736,273.468876172105,344.948909660865,292.438971515599,57.5079181683841,63.34882821449,0,737.694048326862,1991.06978643061,10497.0745411665,507.201492524235,2146.31528927437,15294.2166729761,0,401.072019202383,22.8000030694573,0,2133.56749113107,11.646761489195,0,89.3833592876779,0,154.635411047481,103.0581744689,447.869985094199,1131.35277706363,97.3416041321542,0,0,8.48951678694962,0,159.584544244292,0,776.803548816513,136.539423167639,1308.88261783916,2882.36677809072,146.109048173996,90.1753588687868,0,30.3049942807444,85.9669373573458,467.041802234588,262.17364204112,883.29093024269,337.39951841508,0,0,98.4366059943515,0,1270.34116070402,686.604187837757,12.6056936693047,585.147306119548,86.2238061373902,0,0,0,0,150.36358997725,0,0,44.364039547568,33.4538210381785,42.9554074054349,171.869231186875,0,0,788.063113584329,0,26.3180473419718,0,0,0,10.6155448108566,55.7299501417857,0,2620.59928254538,315.237759562893,40.8243338869071,0,0,308.941456642087,167.630986142794,159.357029578924,93.4753438968509,0,748.534383217204,0,0,2645.87531178491,96.3494922433852,98480.4897567282,114.187620049044,0.956344312328413,160.250478527535,67.8911327956427,294.336170571284,16916.1641946394,138.370274686079,2231.88566231708,90.8257005617205,0,28.5586502976462,328.786166331405,138.246784103521,0,16.4943764862544,1079.00994784282,3322.67496501872,8.41780225969235,26.6390635272854,939.514863694882,173.628605896811,146.364576742829,15.2085651802975,0,0,0,0,0,0,0,0,0
"Muaira",266.655374702254,140.364600182846,2617.66443104791,0,6.99556281335069,526.961342892117,0,473.708382801841,0,1907.57965022241,72.9956755700826,1898.99423426672,87.9456999117996,138.453319822388,0,0,38.5308356236352,0,53101.0634271178,850.916436075394,0,0,2412.24417149413,0,370.797831328196,556.252236705482,3730.26763546467,0,1428.36916058126,0,4732.53084179932,162.546793099764,0,27.4469267768184,787.869600045705,0,0,761.009134330514,514.355971574102,145.330829979305,1229.63836293322,0,168.624527052316,209.040856963615,0,43.7827616014605,4.59975462968748,45.5714911545629,0,64.836084989652,0,72.2150304072442,166.275072181577,4536.11502164709,1622.10896131398,0,8947.83726582827,3066.25278951327,75.9650743435733,1375.23624206713,114.929590369429,341.803217326071,0,5.22772641713263,228.504692102219,1227.21178368047,0,39.9556811533035,3990.73557521872,0,67.4901988258221,707.820623191534,0,0,750.601872733751,0,63.2719986039894,0,0,25.2414205973428,116.726529571526,386.351415062517,156.6240817562,0,0,0,96.8740124173968,17.2647876320565,789.734787991379,0,1003.22269190353,468.618430566975,0,656.326149813724,227.792866898645,451.910966732725,37.6431326125666,143.15054175595,146.749702014738,0,0,161.34891072909,2.36824454619653,337.112062213117,172.984171763889,363.21106366568,199.21400944791,0,19.7733738217055,9.8303147886384,95.0563841552148,36.7803542827813,7865.73060989466,15701.4408222546,40.3775769477955,9.5516686734776,81.4010245986641,8.0648977677053,0,28.8664083327674,440.829081676916,16.911313081347,51.8352584794301,14.8994318307176,0,788.547024305094,552.35301801262,312.077411263943,702.988767564396,0,484.317235349602,35792.132374785,0,0,123.468712267665,0,2922.70325456942,136.539423167639,866.395319630055,336.364966802321,0,0,0,335.722490620119,0,79.9444066957074,124.651363696941,38.4461873836968,1366.29996170946,868.290604567459,0,0,0.918618930337985,58.3497825608339,721.980898561952,0,3363.52430579927,357.697748602829,0,0,142.034893454768,547.096192020497,0,104.976310286837,732.708407026197,19.432464906054,0,84.9108514937906,70.497099862887,50.4307402170146,0,0,19.8384660455857,0,0,9548.51171986644,0,0,55.7299501417857,267.544702794037,1924.48212196007,4183.61469597135,0,0,0.0399868266790311,17.8408229557358,71.4301216655562,79.6785147894622,349.49822658636,0,0,0,312.299954659655,6397.90133996842,6.84844676378376,5752.73499721045,245.888892979912,3.7780873208503,92.5885983498242,39.8195424711434,0,2563.72295733321,307.275310988512,2177.66982666469,126.106629552291,17.8279983315387,0,1875.84236191137,24.2451978889653,0,0,434.966168233245,163.442619525633,0,0,0,181.30498967301,0,0,1882.5244025571,1932.13056680011,35.5826664805649,14.6755558367834,0,0,0,0,0
"Namara",1269.95155251627,0,3865.64461059353,28.9905690771783,0,424.213491087649,0,255.64037142862,0,1516.97329691434,0,2518.95460208,0,690.31859477896,0,0,0,1409.69290280121,7240.4980689682,163.755237343062,0,0,0,0,1275.26191119904,0,738.578889653997,0,0,0,0,320.481890134659,4.60676981835906,0,948.129671481987,0,317.172821731061,3971.91390515364,505.056681480134,145.330829979305,3811.32801947806,0,0,1690.39336447611,531.555134419783,8.14001044019619,19.5282579050796,0,12.7015339097309,0,0,0,0,2254.8640662648,378.669923117634,0,3349.03798286147,5829.05200343922,0,120.727105122791,142.157457482833,0.83839537068935,0,0,0,202.083600953378,14.7577211024633,80.6125647871616,400.75226768741,1.26325953321089,79.9535529938499,253.633773766258,0,0,0,265.544516943154,0,0,405.681584087995,0,381.929655616703,0,217.162253916056,0,0,0,0,0,0,0,284.973800828622,0,0,0,0,260.915361799445,0,85.6025449292386,150.814334178713,0,0,189.502573573278,17.9521940910434,60.4401759847002,0.838254502671199,682.174766309654,595.256555217361,4.43081656323851,0,0,0,0,2145.79864518129,4452.46790566363,6026.38059376927,371.712128371692,1602.28684739969,75.6136348801754,0,0,1559.36647758709,0,0,38.4248077939079,0,967.80412351421,63.9018465693471,111.808413020679,712.614109693801,10.0229877871421,0,0,0,0,73.203728565136,0,929.067498469598,0,547.758356429796,288.365703552834,0,83.3373811204014,0,100.675591093727,0,71.0541709455744,43.7062367812135,419.756038189964,9.17033771420606,0,0,0,0,0,1126.84125916958,22.1431419846974,567.9605285672,0,0,408.013686701313,150.700688725076,0,0,0,0,25.1798703834045,0,107.792823247363,67.4013514434299,202.678602183247,0,241.656739983347,11.8929456245796,0,61.2475697870947,363.256827210784,0,0,0,0,0,0,38.6170563883013,97.0903432199992,0,90.5421232973071,65.8565504548452,0,345.927347138932,2.27465217359178,0,0,0,346.900436315075,0,8273.51652944223,85.2501050019609,5.54472275731035,53.8042840345141,59.7293137067151,28.397450715314,3422.04967724752,343.375981233238,1762.46946054789,45.2148462008797,99.8878506187084,449.378103243354,2608.67318537462,113.208318397255,0,0,1776.63831379947,3062.31192698255,0,0,105.064624527719,360.751870925616,0,0,0,1718.66823090831,0,52.6852609566218,2.56710289504218,0,0,0,0
"Savusavu",30.1194830854885,0,22985.8498391412,30.5012673331651,0,299.920962600402,38.6711140478743,60.7576711771727,0,11986.3967379549,2545.9129473401,1159.69568374258,247.140818911998,452.418519233906,0,33.0562946067186,0,0,1049.05652634247,0,0,436.452367288765,0,280.182476158801,1657.96257402342,22.8748884795,0,108.48970035001,0,147.290001318982,3626.26239202432,0,0,0,0,0,127.572538673319,81.1473584918582,250.207951855366,0,13105.7063102289,0,2498.23785258015,291.675108673042,1063.11026883957,9.29944524348947,19.3317329474265,0,0,58.5996163737753,0,0,277.585747788532,647.981468939106,1157.29481576424,149.50174973639,6871.6311779942,2768.14571102251,207.067561723697,127.099835885945,582.306570282139,1247.08662314411,286.584935197177,49.613887615823,0,1885.72049086169,158.839116008731,38.5676695611925,29.3290182993518,2.83111803317726,74.2116735496462,0,68.2004878447804,0,7.95917180477917,911.342700420816,626.933349281256,326.079068435629,516.738381374772,0,28.6409652052144,0,229.925271819778,27.3904184856403,31.7909143529401,0,0,0,0,497.026262075452,550.021196967652,539.077795133787,343.623550843725,0,0,0,35.24828716966,313.335458414933,0,68.6451415855497,2220.4870605569,0,46.1658312624593,52.6546221696455,50.0851873940684,200.52296649957,78.338000312914,0,39.0607771860114,26.5305816046347,535.950581439581,1520.88677913452,8049.68265898724,961.234521384251,1107.38208645122,2287.56201824803,2301.23186156995,0,0,0,613.65329754084,3.23906742689078,0,72.0809766634634,0,30.5100787575946,145.970845636018,213.758862396228,100.248673753838,103.513749733245,0,0,64.0169937262257,116.764438270165,334.72516991935,0,550.114388213231,0,683.23730394951,1312.95206116198,105.889526193228,0,0,55.5045913880635,352.385516975421,288.942166915254,1040.79401658685,1148.50716964379,3814.18047662855,868.290604567459,106.679211250616,44.9868046711743,0,469.561794452233,724.153713458878,0,15.7856226115277,36.2336168927538,74.8550815041904,291.372878022644,251.748078907554,0,421.712434699932,0,0,0,7.88983088965916,0,208.71428784526,0,45.3775488433093,1142.93703722033,0,6.58721703886052,18.261844952748,3130.14392072777,184.235448197241,0,111.688209888638,208.686472621584,0,2113.2467580286,86.1492409450481,0,0,24.7809064437984,32.6383492401241,169.622739926301,192.983180108943,0,0,2089.46220769485,0,0,0,9225.73534845999,229.120284029621,0.81231476975206,137.738510475546,19.9097712355717,142.903335698514,8058.68188520034,54.0870874525605,578.0766245007,24.6355626278401,46.4556844201127,597.912591771301,84.751197556585,580.393831511611,0,0,49.5319830644301,2638.94455988358,0,0,0,3088.47386793763,73.1822883714144,0,0,0,181.997026726055,93.093830831169,5.13420579008436,986.113892275884,63.2549373264563,178.604224869371,3.68675958473143
